0.000000000 4.62942e-21 app:body:zebracorn_labs,t:0:err=2.50971e-26 app:tag:2,t:0:err=4.06341e-21 app:cam:cam0,t:0:err=5.65991e-22
197.785642145 602.098 rpp:cam:cam0,t:197785:err=0.0914811 proj:cam0-tag:8,t:197785:err=113.198 proj:cam0-tag:12,t:197785:err=7.08303 proj:cam0-tag:14,t:197785:err=24.2003 rpp:cam:cam1,t:197785:err=0.00430956 proj:cam1-tag:6,t:197785:err=3.87727 proj:cam1-tag:16,t:197785:err=7.02019 rpp:cam:cam2,t:197785:err=0.0616649 proj:cam2-tag:5,t:197785:err=78.9668 proj:cam2-tag:12,t:197785:err=291.719 rpp:cam:cam3,t:197785:err=0.00421854 proj:cam3-tag:14,t:197785:err=75.8712
197.802234600 652.176 rpp:cam:cam0,t:197802:err=0.0960496 proj:cam0-tag:8,t:197802:err=119.146 proj:cam0-tag:12,t:197802:err=8.20168 proj:cam0-tag:14,t:197802:err=25.4662 rpp:cam:cam1,t:197802:err=0.00319443 proj:cam1-tag:6,t:197802:err=4.11571 proj:cam1-tag:16,t:197802:err=6.68017 rpp:cam:cam2,t:197802:err=0.0718624 proj:cam2-tag:5,t:197802:err=69.8333 proj:cam2-tag:12,t:197802:err=354.157 rpp:cam:cam3,t:197802:err=0.00268066 proj:cam3-tag:14,t:197802:err=64.4023
197.819324662 711.685 rpp:cam:cam0,t:197819:err=0.104079 proj:cam0-tag:8,t:197819:err=125.896 proj:cam0-tag:12,t:197819:err=9.89228 proj:cam0-tag:14,t:197819:err=26.2695 rpp:cam:cam1,t:197819:err=0.0020367 proj:cam1-tag:6,t:197819:err=4.52121 proj:cam1-tag:16,t:197819:err=6.6828 rpp:cam:cam2,t:197819:err=0.0813703 proj:cam2-tag:5,t:197819:err=56.0887 proj:cam2-tag:12,t:197819:err=432.021 rpp:cam:cam3,t:197819:err=0.00184341 proj:cam3-tag:14,t:197819:err=50.1242
197.836016735 788.251 rpp:cam:cam0,t:197836:err=0.11213 proj:cam0-tag:8,t:197836:err=134.678 proj:cam0-tag:12,t:197836:err=12.1234 proj:cam0-tag:14,t:197836:err=26.1234 rpp:cam:cam1,t:197836:err=0.00148294 proj:cam1-tag:6,t:197836:err=4.75887 proj:cam1-tag:16,t:197836:err=7.12305 rpp:cam:cam2,t:197836:err=0.0949081 proj:cam2-tag:5,t:197836:err=50.1055 proj:cam2-tag:12,t:197836:err=513.654 rpp:cam:cam3,t:197836:err=0.00112548 proj:cam3-tag:14,t:197836:err=39.476
197.852853161 881.256 rpp:cam:cam0,t:197852:err=0.119187 proj:cam0-tag:8,t:197852:err=141.367 proj:cam0-tag:12,t:197852:err=14.315 proj:cam0-tag:14,t:197852:err=27.0598 rpp:cam:cam1,t:197852:err=0.00113104 proj:cam1-tag:6,t:197852:err=4.82872 proj:cam1-tag:16,t:197852:err=8.40426 rpp:cam:cam2,t:197852:err=0.111506 proj:cam2-tag:5,t:197852:err=42.4074 proj:cam2-tag:12,t:197852:err=609.876 rpp:cam:cam3,t:197852:err=0.000796208 proj:cam3-tag:14,t:197852:err=32.7652
197.869457937 1018.41 rpp:cam:cam0,t:197869:err=0.131936 proj:cam0-tag:8,t:197869:err=152.41 proj:cam0-tag:12,t:197869:err=18.0938 proj:cam0-tag:14,t:197869:err=28.4834 rpp:cam:cam1,t:197869:err=0.000943775 proj:cam1-tag:6,t:197869:err=5.13448 proj:cam1-tag:16,t:197869:err=9.67485 rpp:cam:cam2,t:197869:err=0.131323 proj:cam2-tag:5,t:197869:err=37.6195 proj:cam2-tag:12,t:197869:err=736.929 rpp:cam:cam3,t:197869:err=0.000768595 proj:cam3-tag:14,t:197869:err=29.7951
197.885643410 1672.15 rpp:cam:cam0,t:197885:err=0.496597 proj:cam0-tag:8,t:197885:err=264.561 proj:cam0-tag:12,t:197885:err=94.5359 proj:cam0-tag:14,t:197885:err=63.3133 rpp:cam:cam1,t:197885:err=0.0278452 proj:cam1-tag:6,t:197885:err=9.98451 proj:cam1-tag:16,t:197885:err=51.5913 rpp:cam:cam2,t:197885:err=0.349535 proj:cam2-tag:5,t:197885:err=51.1213 proj:cam2-tag:12,t:197885:err=1078.27 rpp:cam:cam3,t:197885:err=0.0435906 proj:cam3-tag:14,t:197885:err=57.852
197.902332891 406.268 rpp:cam:cam0,t:197902:err=0.211739 proj:cam0-tag:8,t:197902:err=106.234 proj:cam0-tag:12,t:197902:err=18.8192 proj:cam0-tag:14,t:197902:err=84.7028 rpp:cam:cam1,t:197902:err=0.0147554 proj:cam1-tag:6,t:197902:err=8.10237 proj:cam1-tag:16,t:197902:err=8.85495 rpp:cam:cam2,t:197902:err=0.0536803 proj:cam2-tag:5,t:197902:err=74.3196 rpp:cam:cam3,t:197902:err=0.124042 proj:cam3-tag:14,t:197902:err=104.831
197.919074436 413.131 rpp:cam:cam0,t:197919:err=0.216411 proj:cam0-tag:8,t:197919:err=104.565 proj:cam0-tag:12,t:197919:err=20.2753 proj:cam0-tag:14,t:197919:err=94.1666 rpp:cam:cam1,t:197919:err=0.0152291 proj:cam1-tag:6,t:197919:err=7.40849 proj:cam1-tag:16,t:197919:err=9.59654 rpp:cam:cam2,t:197919:err=0.0546993 proj:cam2-tag:5,t:197919:err=73.7953 rpp:cam:cam3,t:197919:err=0.126308 proj:cam3-tag:14,t:197919:err=102.911
197.935742444 410.15 rpp:cam:cam0,t:197935:err=0.212218 proj:cam0-tag:8,t:197935:err=102.758 proj:cam0-tag:12,t:197935:err=20.1155 proj:cam0-tag:14,t:197935:err=98.6006 rpp:cam:cam1,t:197935:err=0.016061 proj:cam1-tag:6,t:197935:err=7.07304 proj:cam1-tag:16,t:197935:err=9.79693 rpp:cam:cam2,t:197935:err=0.0562405 proj:cam2-tag:5,t:197935:err=72.0538 rpp:cam:cam3,t:197935:err=0.123199 proj:cam3-tag:14,t:197935:err=99.3446
197.952389940 405.534 rpp:cam:cam0,t:197952:err=0.207448 proj:cam0-tag:8,t:197952:err=100.674 proj:cam0-tag:12,t:197952:err=20.0613 proj:cam0-tag:14,t:197952:err=100.235 rpp:cam:cam1,t:197952:err=0.0165219 proj:cam1-tag:6,t:197952:err=7.22442 proj:cam1-tag:16,t:197952:err=10.0562 rpp:cam:cam2,t:197952:err=0.056829 proj:cam2-tag:5,t:197952:err=70.6722 rpp:cam:cam3,t:197952:err=0.120016 proj:cam3-tag:14,t:197952:err=96.2091
197.969353440 408.636 rpp:cam:cam0,t:197969:err=0.206386 proj:cam0-tag:8,t:197969:err=100.736 proj:cam0-tag:12,t:197969:err=19.5962 proj:cam0-tag:14,t:197969:err=104.406 rpp:cam:cam1,t:197969:err=0.0170398 proj:cam1-tag:6,t:197969:err=7.99595 proj:cam1-tag:16,t:197969:err=10.4804 rpp:cam:cam2,t:197969:err=0.0576467 proj:cam2-tag:5,t:197969:err=70.3187 rpp:cam:cam3,t:197969:err=0.119141 proj:cam3-tag:14,t:197969:err=94.7021
197.985593538 417.819 rpp:cam:cam0,t:197985:err=0.20967 proj:cam0-tag:8,t:197985:err=101.272 proj:cam0-tag:12,t:197985:err=19.7898 proj:cam0-tag:14,t:197985:err=109.802 rpp:cam:cam1,t:197985:err=0.017762 proj:cam1-tag:6,t:197985:err=8.27734 proj:cam1-tag:16,t:197985:err=10.7457 rpp:cam:cam2,t:197985:err=0.0589296 proj:cam2-tag:5,t:197985:err=71.5362 rpp:cam:cam3,t:197985:err=0.121067 proj:cam3-tag:14,t:197985:err=95.9891
198.002216714 432.344 rpp:cam:cam0,t:198002:err=0.219543 proj:cam0-tag:8,t:198002:err=101.873 proj:cam0-tag:12,t:198002:err=21.588 proj:cam0-tag:14,t:198002:err=115.685 rpp:cam:cam1,t:198002:err=0.0186247 proj:cam1-tag:6,t:198002:err=8.2562 proj:cam1-tag:16,t:198002:err=11.2095 rpp:cam:cam2,t:198002:err=0.0612547 proj:cam2-tag:5,t:198002:err=73.0735 rpp:cam:cam3,t:198002:err=0.126436 proj:cam3-tag:14,t:198002:err=100.233
198.035719230 194.704 rpp:cam:cam0,t:198035:err=0.0291157 proj:cam0-tag:8,t:198035:err=64.3934 proj:cam0-tag:12,t:198035:err=3.27655 proj:cam0-tag:14,t:198035:err=79.2337 rpp:cam:cam1,t:198035:err=0.000638175 proj:cam1-tag:6,t:198035:err=4.71382 proj:cam1-tag:16,t:198035:err=7.77472 rpp:cam:cam2,t:198035:err=0.00277446 proj:cam2-tag:5,t:198035:err=16.563 rpp:cam:cam3,t:198035:err=0.0148169 proj:cam3-tag:14,t:198035:err=18.7013
198.052330918 198.92 rpp:cam:cam0,t:198052:err=0.0305318 proj:cam0-tag:8,t:198052:err=64.7389 proj:cam0-tag:12,t:198052:err=3.20718 proj:cam0-tag:14,t:198052:err=82.8186 rpp:cam:cam1,t:198052:err=0.000647847 proj:cam1-tag:6,t:198052:err=4.94194 proj:cam1-tag:16,t:198052:err=7.72049 rpp:cam:cam2,t:198052:err=0.00274018 proj:cam2-tag:5,t:198052:err=16.2638 rpp:cam:cam3,t:198052:err=0.0155794 proj:cam3-tag:14,t:198052:err=19.1799
198.068976719 204.956 rpp:cam:cam0,t:198068:err=0.0311224 proj:cam0-tag:8,t:198068:err=66.1362 proj:cam0-tag:12,t:198068:err=3.08063 proj:cam0-tag:14,t:198068:err=88.0147 rpp:cam:cam1,t:198068:err=0.000730692 proj:cam1-tag:6,t:198068:err=5.25384 proj:cam1-tag:16,t:198068:err=7.69625 rpp:cam:cam2,t:198068:err=0.00307073 proj:cam2-tag:5,t:198068:err=15.1592 rpp:cam:cam3,t:198068:err=0.0158103 proj:cam3-tag:14,t:198068:err=19.565
198.085584471 210.056 rpp:cam:cam0,t:198085:err=0.0293198 proj:cam0-tag:8,t:198085:err=66.8454 proj:cam0-tag:12,t:198085:err=2.89099 proj:cam0-tag:14,t:198085:err=91.1378 rpp:cam:cam1,t:198085:err=0.000802039 proj:cam1-tag:6,t:198085:err=5.49441 proj:cam1-tag:16,t:198085:err=8.22298 rpp:cam:cam2,t:198085:err=0.00319186 proj:cam2-tag:5,t:198085:err=15.1638 rpp:cam:cam3,t:198085:err=0.014483 proj:cam3-tag:14,t:198085:err=20.2523
198.102394818 216.007 rpp:cam:cam0,t:198102:err=0.0279112 proj:cam0-tag:8,t:198102:err=68.9528 proj:cam0-tag:12,t:198102:err=2.87222 proj:cam0-tag:14,t:198102:err=95.542 rpp:cam:cam1,t:198102:err=0.000916604 proj:cam1-tag:6,t:198102:err=5.76887 proj:cam1-tag:16,t:198102:err=8.14166 rpp:cam:cam2,t:198102:err=0.0036523 proj:cam2-tag:5,t:198102:err=15.3086 rpp:cam:cam3,t:198102:err=0.0134257 proj:cam3-tag:14,t:198102:err=19.375
198.119050794 224.124 rpp:cam:cam0,t:198119:err=0.0244599 proj:cam0-tag:8,t:198119:err=72.0007 proj:cam0-tag:12,t:198119:err=2.95243 proj:cam0-tag:14,t:198119:err=100.637 rpp:cam:cam1,t:198119:err=0.00105656 proj:cam1-tag:6,t:198119:err=6.37605 proj:cam1-tag:16,t:198119:err=8.66585 rpp:cam:cam2,t:198119:err=0.00397595 proj:cam2-tag:5,t:198119:err=14.9318 rpp:cam:cam3,t:198119:err=0.0110858 proj:cam3-tag:14,t:198119:err=18.5194
198.136691553 236.842 rpp:cam:cam0,t:198136:err=0.0222157 proj:cam0-tag:8,t:198136:err=74.6031 proj:cam0-tag:12,t:198136:err=2.85788 proj:cam0-tag:14,t:198136:err=108.429 rpp:cam:cam1,t:198136:err=0.00125167 proj:cam1-tag:6,t:198136:err=7.50413 proj:cam1-tag:16,t:198136:err=9.4452 rpp:cam:cam2,t:198136:err=0.00448084 proj:cam2-tag:5,t:198136:err=15.8815 rpp:cam:cam3,t:198136:err=0.00934838 proj:cam3-tag:14,t:198136:err=18.0834
198.152257434 250.933 rpp:cam:cam0,t:198152:err=0.0211416 proj:cam0-tag:8,t:198152:err=77.7302 proj:cam0-tag:12,t:198152:err=2.74765 proj:cam0-tag:14,t:198152:err=117.581 rpp:cam:cam1,t:198152:err=0.00145518 proj:cam1-tag:6,t:198152:err=8.19254 proj:cam1-tag:16,t:198152:err=10.2566 rpp:cam:cam2,t:198152:err=0.0050037 proj:cam2-tag:5,t:198152:err=15.8249 rpp:cam:cam3,t:198152:err=0.00831602 proj:cam3-tag:14,t:198152:err=18.5639
198.169892081 280.173 rpp:cam:cam0,t:198169:err=0.0197913 proj:cam0-tag:8,t:198169:err=80.8484 proj:cam0-tag:12,t:198169:err=2.70963 proj:cam0-tag:14,t:198169:err=141.192 rpp:cam:cam1,t:198169:err=0.00169058 proj:cam1-tag:6,t:198169:err=9.00063 proj:cam1-tag:16,t:198169:err=11.5357 rpp:cam:cam2,t:198169:err=0.0054332 proj:cam2-tag:5,t:198169:err=16.7272 rpp:cam:cam3,t:198169:err=0.00712904 proj:cam3-tag:14,t:198169:err=18.1253
198.186817213 122.975 rpp:cam:cam0,t:198186:err=0.029396 proj:cam0-tag:8,t:198186:err=64.2843 proj:cam0-tag:12,t:198186:err=3.40039 rpp:cam:cam1,t:198186:err=0.00134677 proj:cam1-tag:6,t:198186:err=6.94759 proj:cam1-tag:16,t:198186:err=9.87857 rpp:cam:cam2,t:198186:err=0.00430144 proj:cam2-tag:5,t:198186:err=14.4529 rpp:cam:cam3,t:198186:err=0.0141072 proj:cam3-tag:14,t:198186:err=23.9624
198.202300566 125.387 rpp:cam:cam0,t:198202:err=0.0301702 proj:cam0-tag:8,t:198202:err=64.9315 proj:cam0-tag:12,t:198202:err=3.31243 rpp:cam:cam1,t:198202:err=0.00135694 proj:cam1-tag:6,t:198202:err=7.82271 proj:cam1-tag:16,t:198202:err=10.1536 rpp:cam:cam2,t:198202:err=0.00426556 proj:cam2-tag:5,t:198202:err=14.7468 rpp:cam:cam3,t:198202:err=0.0144891 proj:cam3-tag:14,t:198202:err=24.3693
198.218750204 129.082 rpp:cam:cam0,t:198218:err=0.031474 proj:cam0-tag:8,t:198218:err=66.8633 proj:cam0-tag:12,t:198218:err=3.37954 rpp:cam:cam1,t:198218:err=0.00140448 proj:cam1-tag:6,t:198218:err=9.02559 proj:cam1-tag:16,t:198218:err=10.4785 rpp:cam:cam2,t:198218:err=0.00419927 proj:cam2-tag:5,t:198218:err=14.4475 rpp:cam:cam3,t:198218:err=0.0150532 proj:cam3-tag:14,t:198218:err=24.8351
198.236880985 130.359 rpp:cam:cam0,t:198236:err=0.0324902 proj:cam0-tag:8,t:198236:err=67.6468 proj:cam0-tag:12,t:198236:err=3.308 rpp:cam:cam1,t:198236:err=0.00139691 proj:cam1-tag:6,t:198236:err=8.26516 proj:cam1-tag:16,t:198236:err=10.609 rpp:cam:cam2,t:198236:err=0.00398932 proj:cam2-tag:5,t:198236:err=13.6743 rpp:cam:cam3,t:198236:err=0.0157401 proj:cam3-tag:14,t:198236:err=26.8024
198.252348689 137.971 rpp:cam:cam0,t:198252:err=0.0355694 proj:cam0-tag:8,t:198252:err=71.1118 proj:cam0-tag:12,t:198252:err=3.61749 rpp:cam:cam1,t:198252:err=0.00159074 proj:cam1-tag:6,t:198252:err=10.6123 proj:cam1-tag:16,t:198252:err=11.7469 rpp:cam:cam2,t:198252:err=0.00433182 proj:cam2-tag:5,t:198252:err=14.2324 rpp:cam:cam3,t:198252:err=0.0169889 proj:cam3-tag:14,t:198252:err=26.5921
198.269015130 159.355 rpp:cam:cam0,t:198269:err=0.0402213 proj:cam0-tag:8,t:198269:err=73.2497 proj:cam0-tag:12,t:198269:err=3.27306 rpp:cam:cam1,t:198269:err=0.00511362 proj:cam1-tag:6,t:198269:err=14.1895 proj:cam1-tag:16,t:198269:err=8.54112 rpp:cam:cam2,t:198269:err=0.0144539 proj:cam2-tag:5,t:198269:err=12.6783 proj:cam2-tag:16,t:198269:err=18.3249 rpp:cam:cam3,t:198269:err=0.0190486 proj:cam3-tag:14,t:198269:err=29.0198
198.285626082 164.351 rpp:cam:cam0,t:198285:err=0.0427986 proj:cam0-tag:8,t:198285:err=77.4481 proj:cam0-tag:12,t:198285:err=3.38602 rpp:cam:cam1,t:198285:err=0.00610104 proj:cam1-tag:6,t:198285:err=15.6152 proj:cam1-tag:16,t:198285:err=8.98412 rpp:cam:cam2,t:198285:err=0.0172396 proj:cam2-tag:5,t:198285:err=13.251 proj:cam2-tag:16,t:198285:err=17.1462 rpp:cam:cam3,t:198285:err=0.0198819 proj:cam3-tag:14,t:198285:err=28.434
198.302254507 168.45 rpp:cam:cam0,t:198302:err=0.0433406 proj:cam0-tag:8,t:198302:err=78.5345 proj:cam0-tag:12,t:198302:err=3.8807 rpp:cam:cam1,t:198302:err=0.00685369 proj:cam1-tag:6,t:198302:err=17.1214 proj:cam1-tag:16,t:198302:err=9.55324 rpp:cam:cam2,t:198302:err=0.0194938 proj:cam2-tag:5,t:198302:err=13.4646 proj:cam2-tag:16,t:198302:err=17.2445 rpp:cam:cam3,t:198302:err=0.0200051 proj:cam3-tag:14,t:198302:err=28.5617
198.318925715 167.897 rpp:cam:cam0,t:198318:err=0.0416392 proj:cam0-tag:8,t:198318:err=78.634 proj:cam0-tag:12,t:198318:err=3.90507 rpp:cam:cam1,t:198318:err=0.00693088 proj:cam1-tag:6,t:198318:err=16.9682 proj:cam1-tag:16,t:198318:err=10.6081 rpp:cam:cam2,t:198318:err=0.0197621 proj:cam2-tag:5,t:198318:err=13.1667 proj:cam2-tag:16,t:198318:err=17.3271 rpp:cam:cam3,t:198318:err=0.0190752 proj:cam3-tag:14,t:198318:err=27.2007
198.335731422 162.96 rpp:cam:cam0,t:198335:err=0.0389611 proj:cam0-tag:8,t:198335:err=75.3739 proj:cam0-tag:12,t:198335:err=4.02318 rpp:cam:cam1,t:198335:err=0.00744199 proj:cam1-tag:6,t:198335:err=16.016 proj:cam1-tag:16,t:198335:err=10.9144 rpp:cam:cam2,t:198335:err=0.0208696 proj:cam2-tag:5,t:198335:err=13.1371 proj:cam2-tag:16,t:198335:err=17.5706 rpp:cam:cam3,t:198335:err=0.0178889 proj:cam3-tag:14,t:198335:err=25.8397
198.352299142 163.843 rpp:cam:cam0,t:198352:err=0.0368191 proj:cam0-tag:8,t:198352:err=73.2369 proj:cam0-tag:12,t:198352:err=4.37598 rpp:cam:cam1,t:198352:err=0.00908783 proj:cam1-tag:6,t:198352:err=17.9343 proj:cam1-tag:16,t:198352:err=10.7718 rpp:cam:cam2,t:198352:err=0.0243429 proj:cam2-tag:5,t:198352:err=12.6822 proj:cam2-tag:16,t:198352:err=19.1853 rpp:cam:cam3,t:198352:err=0.0173218 proj:cam3-tag:14,t:198352:err=25.5686
198.369106065 158.415 rpp:cam:cam0,t:198369:err=0.0342054 proj:cam0-tag:8,t:198369:err=69.5646 proj:cam0-tag:12,t:198369:err=4.66208 rpp:cam:cam1,t:198369:err=0.00826339 proj:cam1-tag:6,t:198369:err=17.2535 proj:cam1-tag:16,t:198369:err=11.6413 rpp:cam:cam2,t:198369:err=0.0220187 proj:cam2-tag:5,t:198369:err=12.1618 proj:cam2-tag:16,t:198369:err=18.1955 rpp:cam:cam3,t:198369:err=0.0162991 proj:cam3-tag:14,t:198369:err=24.8554
198.385613975 159.524 rpp:cam:cam0,t:198385:err=0.0324523 proj:cam0-tag:8,t:198385:err=67.4617 proj:cam0-tag:12,t:198385:err=4.68945 rpp:cam:cam1,t:198385:err=0.00959254 proj:cam1-tag:6,t:198385:err=20.4145 proj:cam1-tag:16,t:198385:err=10.9198 rpp:cam:cam2,t:198385:err=0.0247493 proj:cam2-tag:5,t:198385:err=11.9685 proj:cam2-tag:16,t:198385:err=18.8948 rpp:cam:cam3,t:198385:err=0.0158253 proj:cam3-tag:14,t:198385:err=25.0925
198.402354657 157.96 rpp:cam:cam0,t:198402:err=0.0309668 proj:cam0-tag:8,t:198402:err=65.3606 proj:cam0-tag:12,t:198402:err=4.32363 rpp:cam:cam1,t:198402:err=0.0100213 proj:cam1-tag:6,t:198402:err=20.2337 proj:cam1-tag:16,t:198402:err=11.5304 rpp:cam:cam2,t:198402:err=0.0255283 proj:cam2-tag:5,t:198402:err=11.9769 proj:cam2-tag:16,t:198402:err=19.5055 rpp:cam:cam3,t:198402:err=0.0154352 proj:cam3-tag:14,t:198402:err=24.947
198.419118796 154.095 rpp:cam:cam0,t:198419:err=0.0287467 proj:cam0-tag:8,t:198419:err=62.4609 proj:cam0-tag:12,t:198419:err=4.40386 rpp:cam:cam1,t:198419:err=0.00955444 proj:cam1-tag:6,t:198419:err=19.1357 proj:cam1-tag:16,t:198419:err=12.5301 rpp:cam:cam2,t:198419:err=0.0245983 proj:cam2-tag:5,t:198419:err=11.8512 proj:cam2-tag:16,t:198419:err=18.9512 rpp:cam:cam3,t:198419:err=0.0144351 proj:cam3-tag:14,t:198419:err=24.6848
198.435779988 152.747 rpp:cam:cam0,t:198435:err=0.0253455 proj:cam0-tag:8,t:198435:err=61.2722 proj:cam0-tag:12,t:198435:err=6.04743 rpp:cam:cam1,t:198435:err=0.00951887 proj:cam1-tag:6,t:198435:err=17.5029 proj:cam1-tag:16,t:198435:err=13.2467 rpp:cam:cam2,t:198435:err=0.0245097 proj:cam2-tag:5,t:198435:err=11.9359 proj:cam2-tag:16,t:198435:err=19.1646 rpp:cam:cam3,t:198435:err=0.0129723 proj:cam3-tag:14,t:198435:err=23.5044
198.452260955 154.306 rpp:cam:cam0,t:198452:err=0.0240226 proj:cam0-tag:8,t:198452:err=59.4148 proj:cam0-tag:12,t:198452:err=5.76278 rpp:cam:cam1,t:198452:err=0.0105525 proj:cam1-tag:6,t:198452:err=18.4279 proj:cam1-tag:16,t:198452:err=14.0755 rpp:cam:cam2,t:198452:err=0.0266279 proj:cam2-tag:5,t:198452:err=12.7576 proj:cam2-tag:16,t:198452:err=20.2027 rpp:cam:cam3,t:198452:err=0.0125018 proj:cam3-tag:14,t:198452:err=23.5911
198.468985252 152.459 rpp:cam:cam0,t:198468:err=0.0229887 proj:cam0-tag:8,t:198468:err=58.649 proj:cam0-tag:12,t:198468:err=5.94152 rpp:cam:cam1,t:198468:err=0.0101611 proj:cam1-tag:6,t:198468:err=18.064 proj:cam1-tag:16,t:198468:err=14.7431 rpp:cam:cam2,t:198468:err=0.0257707 proj:cam2-tag:5,t:198468:err=12.3319 proj:cam2-tag:16,t:198468:err=19.6189 rpp:cam:cam3,t:198468:err=0.012013 proj:cam3-tag:14,t:198468:err=23.0399
198.485649741 149.876 rpp:cam:cam0,t:198485:err=0.021653 proj:cam0-tag:8,t:198485:err=55.9542 proj:cam0-tag:12,t:198485:err=5.62462 rpp:cam:cam1,t:198485:err=0.00992475 proj:cam1-tag:6,t:198485:err=16.8948 proj:cam1-tag:16,t:198485:err=16.1453 rpp:cam:cam2,t:198485:err=0.0250478 proj:cam2-tag:5,t:198485:err=12.8299 proj:cam2-tag:16,t:198485:err=19.4126 rpp:cam:cam3,t:198485:err=0.0113035 proj:cam3-tag:14,t:198485:err=22.9463
198.502356311 148.646 rpp:cam:cam0,t:198502:err=0.0201746 proj:cam0-tag:8,t:198502:err=54.3865 proj:cam0-tag:12,t:198502:err=6.25284 rpp:cam:cam1,t:198502:err=0.00987467 proj:cam1-tag:6,t:198502:err=15.6275 proj:cam1-tag:16,t:198502:err=17.5302 rpp:cam:cam2,t:198502:err=0.0248591 proj:cam2-tag:5,t:198502:err=13.6912 proj:cam2-tag:16,t:198502:err=18.0196 rpp:cam:cam3,t:198502:err=0.0105844 proj:cam3-tag:14,t:198502:err=23.0725
198.519079680 149.1 rpp:cam:cam0,t:198519:err=0.0189804 proj:cam0-tag:8,t:198519:err=52.462 proj:cam0-tag:12,t:198519:err=6.83804 rpp:cam:cam1,t:198519:err=0.0100086 proj:cam1-tag:6,t:198519:err=15.2365 proj:cam1-tag:16,t:198519:err=19.006 rpp:cam:cam2,t:198519:err=0.0248629 proj:cam2-tag:5,t:198519:err=14.2862 proj:cam2-tag:16,t:198519:err=17.9894 rpp:cam:cam3,t:198519:err=0.0101118 proj:cam3-tag:14,t:198519:err=23.2177
198.535861355 147.124 rpp:cam:cam0,t:198535:err=0.0173497 proj:cam0-tag:8,t:198535:err=49.678 proj:cam0-tag:12,t:198535:err=7.56489 rpp:cam:cam1,t:198535:err=0.00969714 proj:cam1-tag:6,t:198535:err=14.0274 proj:cam1-tag:16,t:198535:err=20.3778 rpp:cam:cam2,t:198535:err=0.0236123 proj:cam2-tag:5,t:198535:err=14.6511 proj:cam2-tag:16,t:198535:err=17.8201 rpp:cam:cam3,t:198535:err=0.00932304 proj:cam3-tag:14,t:198535:err=22.9448
198.552328593 146.911 rpp:cam:cam0,t:198552:err=0.0165809 proj:cam0-tag:8,t:198552:err=48.1049 proj:cam0-tag:12,t:198552:err=7.95708 rpp:cam:cam1,t:198552:err=0.00964542 proj:cam1-tag:6,t:198552:err=13.4121 proj:cam1-tag:16,t:198552:err=22.0017 rpp:cam:cam2,t:198552:err=0.0228723 proj:cam2-tag:5,t:198552:err=15.3512 proj:cam2-tag:16,t:198552:err=16.5613 rpp:cam:cam3,t:198552:err=0.00892535 proj:cam3-tag:14,t:198552:err=23.4644
198.569264094 530.963 rpp:cam:cam0,t:198569:err=0.0870944 proj:cam0-tag:8,t:198569:err=79.0461 proj:cam0-tag:12,t:198569:err=22.3829 rpp:cam:cam1,t:198569:err=0.169286 proj:cam1-tag:6,t:198569:err=67.5504 proj:cam1-tag:16,t:198569:err=74.1338 rpp:cam:cam2,t:198569:err=0.352928 proj:cam2-tag:5,t:198569:err=131.057 proj:cam2-tag:16,t:198569:err=84.1549 rpp:cam:cam3,t:198569:err=0.0482846 proj:cam3-tag:14,t:198569:err=71.9802
198.602213738 149.387 rpp:cam:cam0,t:198602:err=0.0164859 proj:cam0-tag:8,t:198602:err=46.3256 proj:cam0-tag:12,t:198602:err=6.95717 rpp:cam:cam1,t:198602:err=0.0102507 proj:cam1-tag:6,t:198602:err=12.2921 proj:cam1-tag:16,t:198602:err=24.1402 rpp:cam:cam2,t:198602:err=0.0227271 proj:cam2-tag:5,t:198602:err=17.3055 proj:cam2-tag:16,t:198602:err=16.324 rpp:cam:cam3,t:198602:err=0.00906484 proj:cam3-tag:14,t:198602:err=25.9838
198.618932372 150.39 rpp:cam:cam0,t:198618:err=0.0158337 proj:cam0-tag:8,t:198618:err=46.1465 proj:cam0-tag:12,t:198618:err=7.31086 rpp:cam:cam1,t:198618:err=0.0107097 proj:cam1-tag:6,t:198618:err=11.3302 proj:cam1-tag:16,t:198618:err=24.7906 rpp:cam:cam2,t:198618:err=0.0229318 proj:cam2-tag:5,t:198618:err=18.2429 proj:cam2-tag:16,t:198618:err=16.4579 rpp:cam:cam3,t:198618:err=0.00861807 proj:cam3-tag:14,t:198618:err=26.053
198.635689150 152.551 rpp:cam:cam0,t:198635:err=0.0161965 proj:cam0-tag:8,t:198635:err=47.4859 proj:cam0-tag:12,t:198635:err=7.06004 rpp:cam:cam1,t:198635:err=0.0103431 proj:cam1-tag:6,t:198635:err=11.0102 proj:cam1-tag:16,t:198635:err=26.0464 rpp:cam:cam2,t:198635:err=0.0214618 proj:cam2-tag:5,t:198635:err=18.4918 proj:cam2-tag:16,t:198635:err=15.7428 rpp:cam:cam3,t:198635:err=0.00879929 proj:cam3-tag:14,t:198635:err=26.6571
